ds,y,hour,weekday,is_weekend,weekofyear,month,year,is_winter
2023-10-15 15:00:00,77,15,6,1,41,10,2023,0
2023-10-15 18:00:00,43,18,6,1,41,10,2023,0
2023-10-15 21:00:00,5,21,6,1,41,10,2023,0
2023-10-16 03:00:00,37,3,0,0,42,10,2023,0
2023-10-16 06:00:00,80,6,0,0,42,10,2023,0
2023-10-16 09:00:00,33,9,0,0,42,10,2023,0
2023-10-16 12:00:00,92,12,0,0,42,10,2023,0
2023-10-16 15:00:00,74,15,0,0,42,10,2023,0
2023-10-16 18:00:00,33,18,0,0,42,10,2023,0
2023-10-16 21:00:00,4,21,0,0,42,10,2023,0
2023-10-17 03:00:00,39,3,1,0,42,10,2023,0
2023-10-17 06:00:00,72,6,1,0,42,10,2023,0
2023-10-17 09:00:00,28,9,1,0,42,10,2023,0
2023-10-17 12:00:00,147,12,1,0,42,10,2023,0
2023-10-17 15:00:00,80,15,1,0,42,10,2023,0
2023-10-17 18:00:00,62,18,1,0,42,10,2023,0
2023-10-17 21:00:00,4,21,1,0,42,10,2023,0
2023-10-18 03:00:00,51,3,2,0,42,10,2023,0
2023-10-18 06:00:00,127,6,2,0,42,10,2023,0
2023-10-18 09:00:00,80,9,2,0,42,10,2023,0
2023-10-18 12:00:00,189,12,2,0,42,10,2023,0
2023-10-18 15:00:00,133,15,2,0,42,10,2023,0
2023-10-18 18:00:00,63,18,2,0,42,10,2023,0
2023-10-18 21:00:00,5,21,2,0,42,10,2023,0
2023-10-19 03:00:00,38,3,3,0,42,10,2023,0
2023-10-19 06:00:00,87,6,3,0,42,10,2023,0
2023-10-19 09:00:00,87,9,3,0,42,10,2023,0
2023-10-19 12:00:00,183,12,3,0,42,10,2023,0
2023-10-19 15:00:00,120,15,3,0,42,10,2023,0
2023-10-19 18:00:00,59,18,3,0,42,10,2023,0
2023-10-19 21:00:00,9,21,3,0,42,10,2023,0
2023-10-20 03:00:00,39,3,4,0,42,10,2023,0
2023-10-20 06:00:00,116,6,4,0,42,10,2023,0
2023-10-20 09:00:00,84,9,4,0,42,10,2023,0
2023-10-20 12:00:00,165,12,4,0,42,10,2023,0
2023-10-20 15:00:00,91,15,4,0,42,10,2023,0
2023-10-20 18:00:00,44,18,4,0,42,10,2023,0
2023-10-20 21:00:00,14,21,4,0,42,10,2023,0
2023-10-21 03:00:00,7,3,5,1,42,10,2023,0
2023-10-21 06:00:00,67,6,5,1,42,10,2023,0
2023-10-21 09:00:00,110,9,5,1,42,10,2023,0
2023-10-21 12:00:00,133,12,5,1,42,10,2023,0
2023-10-21 15:00:00,68,15,5,1,42,10,2023,0
2023-10-21 18:00:00,27,18,5,1,42,10,2023,0
2023-10-21 21:00:00,13,21,5,1,42,10,2023,0
2023-10-22 03:00:00,7,3,6,1,42,10,2023,0
2023-10-22 06:00:00,30,6,6,1,42,10,2023,0
2023-10-22 09:00:00,101,9,6,1,42,10,2023,0
2023-10-22 12:00:00,117,12,6,1,42,10,2023,0
2023-10-22 15:00:00,93,15,6,1,42,10,2023,0
2023-10-22 18:00:00,46,18,6,1,42,10,2023,0
2023-10-22 21:00:00,10,21,6,1,42,10,2023,0
2023-10-23 03:00:00,56,3,0,0,43,10,2023,0
2023-10-23 06:00:00,116,6,0,0,43,10,2023,0
2023-10-23 09:00:00,66,9,0,0,43,10,2023,0
2023-10-23 12:00:00,171,12,0,0,43,10,2023,0
2023-10-23 15:00:00,137,15,0,0,43,10,2023,0
2023-10-23 18:00:00,76,18,0,0,43,10,2023,0
2023-10-23 21:00:00,5,21,0,0,43,10,2023,0
2023-10-24 03:00:00,49,3,1,0,43,10,2023,0
2023-10-24 06:00:00,107,6,1,0,43,10,2023,0
2023-10-24 09:00:00,58,9,1,0,43,10,2023,0
2023-10-24 12:00:00,178,12,1,0,43,10,2023,0
2023-10-24 15:00:00,141,15,1,0,43,10,2023,0
2023-10-24 18:00:00,81,18,1,0,43,10,2023,0
2023-10-24 21:00:00,7,21,1,0,43,10,2023,0
2023-10-25 03:00:00,51,3,2,0,43,10,2023,0
2023-10-25 06:00:00,77,6,2,0,43,10,2023,0
2023-10-25 09:00:00,54,9,2,0,43,10,2023,0
2023-10-25 12:00:00,149,12,2,0,43,10,2023,0
2023-10-25 15:00:00,103,15,2,0,43,10,2023,0
2023-10-25 18:00:00,43,18,2,0,43,10,2023,0
2023-10-25 21:00:00,8,21,2,0,43,10,2023,0
2023-10-26 03:00:00,47,3,3,0,43,10,2023,0
2023-10-26 06:00:00,71,6,3,0,43,10,2023,0
2023-10-26 09:00:00,81,9,3,0,43,10,2023,0
2023-10-26 12:00:00,153,12,3,0,43,10,2023,0
2023-10-26 15:00:00,136,15,3,0,43,10,2023,0
2023-10-26 18:00:00,69,18,3,0,43,10,2023,0
2023-10-26 21:00:00,12,21,3,0,43,10,2023,0
2023-10-27 03:00:00,47,3,4,0,43,10,2023,0
2023-10-27 06:00:00,98,6,4,0,43,10,2023,0
2023-10-27 09:00:00,91,9,4,0,43,10,2023,0
2023-10-27 12:00:00,173,12,4,0,43,10,2023,0
2023-10-27 15:00:00,80,15,4,0,43,10,2023,0
2023-10-27 18:00:00,17,18,4,0,43,10,2023,0
2023-10-27 21:00:00,6,21,4,0,43,10,2023,0
2023-10-28 03:00:00,6,3,5,1,43,10,2023,0
2023-10-28 06:00:00,25,6,5,1,43,10,2023,0
2023-10-28 09:00:00,82,9,5,1,43,10,2023,0
2023-10-28 12:00:00,126,12,5,1,43,10,2023,0
2023-10-28 15:00:00,65,15,5,1,43,10,2023,0
2023-10-28 18:00:00,27,18,5,1,43,10,2023,0
2023-10-28 21:00:00,4,21,5,1,43,10,2023,0
2023-10-29 03:00:00,3,3,6,1,43,10,2023,0
2023-10-29 06:00:00,23,6,6,1,43,10,2023,0
2023-10-29 09:00:00,67,9,6,1,43,10,2023,0
2023-10-29 12:00:00,75,12,6,1,43,10,2023,0
2023-10-29 15:00:00,66,15,6,1,43,10,2023,0
2023-10-29 18:00:00,46,18,6,1,43,10,2023,0
2023-10-29 21:00:00,17,21,6,1,43,10,2023,0
2023-10-30 03:00:00,9,3,0,0,44,10,2023,0
2023-10-30 06:00:00,100,6,0,0,44,10,2023,0
2023-10-30 09:00:00,64,9,0,0,44,10,2023,0
2023-10-30 12:00:00,97,12,0,0,44,10,2023,0
2023-10-30 15:00:00,118,15,0,0,44,10,2023,0
2023-10-30 18:00:00,59,18,0,0,44,10,2023,0
2023-10-30 21:00:00,17,21,0,0,44,10,2023,0
2023-10-31 03:00:00,3,3,1,0,44,10,2023,0
2023-10-31 06:00:00,96,6,1,0,44,10,2023,0
2023-10-31 09:00:00,39,9,1,0,44,10,2023,0
2023-10-31 12:00:00,80,12,1,0,44,10,2023,0
2023-10-31 15:00:00,116,15,1,0,44,10,2023,0
2023-10-31 18:00:00,56,18,1,0,44,10,2023,0
2023-10-31 21:00:00,15,21,1,0,44,10,2023,0
2023-11-01 03:00:00,10,3,2,0,44,11,2023,1
2023-11-01 06:00:00,101,6,2,0,44,11,2023,1
2023-11-01 09:00:00,44,9,2,0,44,11,2023,1
2023-11-01 12:00:00,84,12,2,0,44,11,2023,1
2023-11-01 15:00:00,142,15,2,0,44,11,2023,1
2023-11-01 18:00:00,63,18,2,0,44,11,2023,1
2023-11-01 21:00:00,21,21,2,0,44,11,2023,1
2023-11-02 03:00:00,7,3,3,0,44,11,2023,1
2023-11-02 06:00:00,121,6,3,0,44,11,2023,1
2023-11-02 09:00:00,48,9,3,0,44,11,2023,1
2023-11-02 12:00:00,83,12,3,0,44,11,2023,1
2023-11-02 15:00:00,104,15,3,0,44,11,2023,1
2023-11-02 18:00:00,50,18,3,0,44,11,2023,1
2023-11-02 21:00:00,34,21,3,0,44,11,2023,1
2023-11-03 03:00:00,10,3,4,0,44,11,2023,1
2023-11-03 06:00:00,90,6,4,0,44,11,2023,1
2023-11-03 09:00:00,65,9,4,0,44,11,2023,1
2023-11-03 12:00:00,91,12,4,0,44,11,2023,1
2023-11-03 15:00:00,86,15,4,0,44,11,2023,1
2023-11-03 18:00:00,22,18,4,0,44,11,2023,1
2023-11-03 21:00:00,11,21,4,0,44,11,2023,1
2023-11-04 06:00:00,8,6,5,1,44,11,2023,1
2023-11-04 09:00:00,45,9,5,1,44,11,2023,1
2023-11-04 12:00:00,71,12,5,1,44,11,2023,1
2023-11-04 15:00:00,72,15,5,1,44,11,2023,1
2023-11-04 18:00:00,29,18,5,1,44,11,2023,1
2023-11-04 21:00:00,14,21,5,1,44,11,2023,1
2023-11-05 03:00:00,1,3,6,1,44,11,2023,1
2023-11-05 06:00:00,18,6,6,1,44,11,2023,1
2023-11-05 09:00:00,44,9,6,1,44,11,2023,1
2023-11-05 12:00:00,45,12,6,1,44,11,2023,1
2023-11-05 15:00:00,63,15,6,1,44,11,2023,1
2023-11-05 18:00:00,47,18,6,1,44,11,2023,1
2023-11-05 21:00:00,12,21,6,1,44,11,2023,1
2023-11-06 03:00:00,5,3,0,0,45,11,2023,1
2023-11-06 06:00:00,86,6,0,0,45,11,2023,1
2023-11-06 09:00:00,46,9,0,0,45,11,2023,1
2023-11-06 12:00:00,70,12,0,0,45,11,2023,1
2023-11-06 15:00:00,88,15,0,0,45,11,2023,1
2023-11-06 18:00:00,33,18,0,0,45,11,2023,1
2023-11-06 21:00:00,12,21,0,0,45,11,2023,1
2023-11-07 03:00:00,9,3,1,0,45,11,2023,1
2023-11-07 06:00:00,98,6,1,0,45,11,2023,1
2023-11-07 09:00:00,49,9,1,0,45,11,2023,1
2023-11-07 12:00:00,70,12,1,0,45,11,2023,1
2023-11-07 15:00:00,101,15,1,0,45,11,2023,1
2023-11-07 18:00:00,60,18,1,0,45,11,2023,1
2023-11-07 21:00:00,12,21,1,0,45,11,2023,1
2023-11-08 03:00:00,13,3,2,0,45,11,2023,1
2023-11-08 06:00:00,84,6,2,0,45,11,2023,1
2023-11-08 09:00:00,44,9,2,0,45,11,2023,1
2023-11-08 12:00:00,77,12,2,0,45,11,2023,1
2023-11-08 15:00:00,92,15,2,0,45,11,2023,1
2023-11-08 18:00:00,52,18,2,0,45,11,2023,1
2023-11-08 21:00:00,16,21,2,0,45,11,2023,1
2023-11-09 03:00:00,5,3,3,0,45,11,2023,1
2023-11-09 06:00:00,63,6,3,0,45,11,2023,1
2023-11-09 09:00:00,35,9,3,0,45,11,2023,1
2023-11-09 12:00:00,72,12,3,0,45,11,2023,1
2023-11-09 15:00:00,112,15,3,0,45,11,2023,1
2023-11-09 18:00:00,61,18,3,0,45,11,2023,1
2023-11-09 21:00:00,8,21,3,0,45,11,2023,1
2023-11-10 03:00:00,8,3,4,0,45,11,2023,1
2023-11-10 06:00:00,90,6,4,0,45,11,2023,1
2023-11-10 09:00:00,57,9,4,0,45,11,2023,1
2023-11-10 12:00:00,79,12,4,0,45,11,2023,1
2023-11-10 15:00:00,87,15,4,0,45,11,2023,1
2023-11-10 18:00:00,36,18,4,0,45,11,2023,1
2023-11-10 21:00:00,16,21,4,0,45,11,2023,1
2023-11-11 03:00:00,2,3,5,1,45,11,2023,1
2023-11-11 06:00:00,15,6,5,1,45,11,2023,1
2023-11-11 09:00:00,66,9,5,1,45,11,2023,1
2023-11-11 12:00:00,70,12,5,1,45,11,2023,1
2023-11-11 15:00:00,62,15,5,1,45,11,2023,1
2023-11-11 18:00:00,36,18,5,1,45,11,2023,1
2023-11-11 21:00:00,19,21,5,1,45,11,2023,1
2023-11-12 03:00:00,2,3,6,1,45,11,2023,1
2023-11-12 06:00:00,19,6,6,1,45,11,2023,1
2023-11-12 09:00:00,62,9,6,1,45,11,2023,1
2023-11-12 12:00:00,80,12,6,1,45,11,2023,1
2023-11-12 15:00:00,57,15,6,1,45,11,2023,1
2023-11-12 18:00:00,37,18,6,1,45,11,2023,1
2023-11-12 21:00:00,7,21,6,1,45,11,2023,1
2023-11-13 03:00:00,6,3,0,0,46,11,2023,1
2023-11-13 06:00:00,74,6,0,0,46,11,2023,1
2023-11-13 09:00:00,31,9,0,0,46,11,2023,1
2023-11-13 12:00:00,46,12,0,0,46,11,2023,1
2023-11-13 15:00:00,82,15,0,0,46,11,2023,1
2023-11-13 18:00:00,40,18,0,0,46,11,2023,1
2023-11-13 21:00:00,7,21,0,0,46,11,2023,1
2023-11-14 03:00:00,5,3,1,0,46,11,2023,1
2023-11-14 06:00:00,81,6,1,0,46,11,2023,1
2023-11-14 09:00:00,40,9,1,0,46,11,2023,1
2023-11-14 12:00:00,58,12,1,0,46,11,2023,1
2023-11-14 15:00:00,63,15,1,0,46,11,2023,1
2023-11-14 18:00:00,42,18,1,0,46,11,2023,1
2023-11-14 21:00:00,10,21,1,0,46,11,2023,1
2023-11-15 03:00:00,5,3,2,0,46,11,2023,1
2023-11-15 06:00:00,71,6,2,0,46,11,2023,1
2023-11-15 09:00:00,50,9,2,0,46,11,2023,1
2023-11-15 12:00:00,68,12,2,0,46,11,2023,1
2023-11-15 15:00:00,84,15,2,0,46,11,2023,1
2023-11-15 18:00:00,50,18,2,0,46,11,2023,1
2023-11-15 21:00:00,10,21,2,0,46,11,2023,1
2023-11-16 03:00:00,3,3,3,0,46,11,2023,1
2023-11-16 06:00:00,70,6,3,0,46,11,2023,1
2023-11-16 09:00:00,38,9,3,0,46,11,2023,1
2023-11-16 12:00:00,48,12,3,0,46,11,2023,1
2023-11-16 15:00:00,58,15,3,0,46,11,2023,1
2023-11-16 18:00:00,37,18,3,0,46,11,2023,1
2023-11-16 21:00:00,10,21,3,0,46,11,2023,1
2023-11-17 03:00:00,3,3,4,0,46,11,2023,1
2023-11-17 06:00:00,68,6,4,0,46,11,2023,1
2023-11-17 09:00:00,40,9,4,0,46,11,2023,1
2023-11-17 12:00:00,53,12,4,0,46,11,2023,1
2023-11-17 15:00:00,71,15,4,0,46,11,2023,1
2023-11-17 18:00:00,23,18,4,0,46,11,2023,1
2023-11-17 21:00:00,15,21,4,0,46,11,2023,1
2023-11-18 03:00:00,1,3,5,1,46,11,2023,1
2023-11-18 06:00:00,16,6,5,1,46,11,2023,1
2023-11-18 09:00:00,37,9,5,1,46,11,2023,1
2023-11-18 12:00:00,28,12,5,1,46,11,2023,1
2023-11-18 15:00:00,39,15,5,1,46,11,2023,1
2023-11-18 18:00:00,16,18,5,1,46,11,2023,1
2023-11-18 21:00:00,4,21,5,1,46,11,2023,1
2023-11-19 03:00:00,2,3,6,1,46,11,2023,1
2023-11-19 06:00:00,11,6,6,1,46,11,2023,1
2023-11-19 09:00:00,29,9,6,1,46,11,2023,1
2023-11-19 12:00:00,33,12,6,1,46,11,2023,1
2023-11-19 15:00:00,28,15,6,1,46,11,2023,1
2023-11-19 18:00:00,15,18,6,1,46,11,2023,1
2023-11-19 21:00:00,7,21,6,1,46,11,2023,1
2023-11-20 03:00:00,3,3,0,0,47,11,2023,1
2023-11-20 06:00:00,53,6,0,0,47,11,2023,1
2023-11-20 09:00:00,12,9,0,0,47,11,2023,1
2023-11-20 12:00:00,27,12,0,0,47,11,2023,1
2023-11-20 15:00:00,41,15,0,0,47,11,2023,1
2023-11-20 18:00:00,25,18,0,0,47,11,2023,1
2023-11-20 21:00:00,6,21,0,0,47,11,2023,1
2023-11-21 03:00:00,4,3,1,0,47,11,2023,1
2023-11-21 06:00:00,46,6,1,0,47,11,2023,1
2023-11-21 09:00:00,9,9,1,0,47,11,2023,1
2023-11-21 12:00:00,26,12,1,0,47,11,2023,1
2023-11-21 15:00:00,43,15,1,0,47,11,2023,1
2023-11-21 18:00:00,26,18,1,0,47,11,2023,1
2023-11-21 21:00:00,5,21,1,0,47,11,2023,1
2023-11-22 03:00:00,2,3,2,0,47,11,2023,1
2023-11-22 06:00:00,35,6,2,0,47,11,2023,1
2023-11-22 09:00:00,4,9,2,0,47,11,2023,1
2023-11-22 12:00:00,10,12,2,0,47,11,2023,1
2023-11-22 15:00:00,11,15,2,0,47,11,2023,1
2023-11-22 18:00:00,7,18,2,0,47,11,2023,1
2023-11-22 21:00:00,3,21,2,0,47,11,2023,1
2023-11-23 03:00:00,1,3,3,0,47,11,2023,1
2023-11-23 06:00:00,15,6,3,0,47,11,2023,1
2023-11-23 09:00:00,6,9,3,0,47,11,2023,1
2023-11-23 12:00:00,16,12,3,0,47,11,2023,1
2023-11-23 15:00:00,11,15,3,0,47,11,2023,1
2023-11-23 18:00:00,6,18,3,0,47,11,2023,1
2023-11-23 21:00:00,1,21,3,0,47,11,2023,1
2023-11-24 06:00:00,7,6,4,0,47,11,2023,1
2023-11-24 09:00:00,4,9,4,0,47,11,2023,1
2023-11-24 12:00:00,4,12,4,0,47,11,2023,1
2023-11-24 15:00:00,8,15,4,0,47,11,2023,1
2023-11-24 18:00:00,13,18,4,0,47,11,2023,1
2023-11-24 21:00:00,1,21,4,0,47,11,2023,1
2023-11-25 06:00:00,2,6,5,1,47,11,2023,1
2023-11-25 09:00:00,5,9,5,1,47,11,2023,1
2023-11-25 12:00:00,2,12,5,1,47,11,2023,1
2023-11-25 15:00:00,11,15,5,1,47,11,2023,1
2023-11-25 18:00:00,5,18,5,1,47,11,2023,1
2023-11-25 21:00:00,3,21,5,1,47,11,2023,1
2023-11-26 03:00:00,1,3,6,1,47,11,2023,1
2023-11-26 06:00:00,6,6,6,1,47,11,2023,1
2023-11-26 09:00:00,4,9,6,1,47,11,2023,1
2023-11-26 12:00:00,2,12,6,1,47,11,2023,1
2023-11-26 15:00:00,4,15,6,1,47,11,2023,1
2023-11-26 18:00:00,2,18,6,1,47,11,2023,1
2023-11-27 03:00:00,1,3,0,0,48,11,2023,1
2023-11-27 06:00:00,5,6,0,0,48,11,2023,1
2023-11-27 09:00:00,2,9,0,0,48,11,2023,1
2023-11-27 12:00:00,5,12,0,0,48,11,2023,1
2023-11-27 15:00:00,8,15,0,0,48,11,2023,1
2023-11-27 18:00:00,6,18,0,0,48,11,2023,1
2023-11-28 06:00:00,3,6,1,0,48,11,2023,1
2023-11-28 09:00:00,1,9,1,0,48,11,2023,1
2023-11-28 12:00:00,3,12,1,0,48,11,2023,1
2023-11-28 15:00:00,4,15,1,0,48,11,2023,1
2023-11-28 18:00:00,5,18,1,0,48,11,2023,1
2023-11-28 21:00:00,2,21,1,0,48,11,2023,1
2023-11-29 06:00:00,2,6,2,0,48,11,2023,1
2023-11-29 09:00:00,2,9,2,0,48,11,2023,1
2023-11-29 12:00:00,3,12,2,0,48,11,2023,1
2023-11-29 15:00:00,9,15,2,0,48,11,2023,1
2023-11-29 18:00:00,2,18,2,0,48,11,2023,1
2023-11-29 21:00:00,3,21,2,0,48,11,2023,1
2024-03-21 09:00:00,2,9,3,0,12,3,2024,1
2024-03-22 03:00:00,2,3,4,0,12,3,2024,1
2024-03-22 06:00:00,7,6,4,0,12,3,2024,1
2024-03-22 09:00:00,11,9,4,0,12,3,2024,1
2024-03-22 12:00:00,16,12,4,0,12,3,2024,1
2024-03-22 15:00:00,40,15,4,0,12,3,2024,1
2024-03-22 18:00:00,14,18,4,0,12,3,2024,1
2024-03-22 21:00:00,4,21,4,0,12,3,2024,1
2024-03-23 06:00:00,6,6,5,1,12,3,2024,1
2024-03-23 09:00:00,21,9,5,1,12,3,2024,1
2024-03-23 12:00:00,37,12,5,1,12,3,2024,1
2024-03-23 15:00:00,25,15,5,1,12,3,2024,1
2024-03-23 18:00:00,16,18,5,1,12,3,2024,1
2024-03-23 21:00:00,8,21,5,1,12,3,2024,1
2024-03-24 03:00:00,1,3,6,1,12,3,2024,1
2024-03-24 06:00:00,6,6,6,1,12,3,2024,1
2024-03-24 09:00:00,15,9,6,1,12,3,2024,1
2024-03-24 12:00:00,21,12,6,1,12,3,2024,1
2024-03-24 15:00:00,40,15,6,1,12,3,2024,1
2024-03-24 18:00:00,15,18,6,1,12,3,2024,1
2024-03-24 21:00:00,9,21,6,1,12,3,2024,1
2024-03-25 03:00:00,1,3,0,0,13,3,2024,1
2024-03-25 06:00:00,17,6,0,0,13,3,2024,1
2024-03-25 09:00:00,21,9,0,0,13,3,2024,1
2024-03-25 12:00:00,48,12,0,0,13,3,2024,1
2024-03-25 15:00:00,31,15,0,0,13,3,2024,1
2024-03-25 18:00:00,15,18,0,0,13,3,2024,1
2024-03-25 21:00:00,5,21,0,0,13,3,2024,1
2024-03-26 03:00:00,2,3,1,0,13,3,2024,1
2024-03-26 06:00:00,11,6,1,0,13,3,2024,1
2024-03-26 09:00:00,27,9,1,0,13,3,2024,1
2024-03-26 12:00:00,51,12,1,0,13,3,2024,1
2024-03-26 15:00:00,44,15,1,0,13,3,2024,1
2024-03-26 18:00:00,21,18,1,0,13,3,2024,1
2024-03-26 21:00:00,2,21,1,0,13,3,2024,1
2024-03-27 03:00:00,2,3,2,0,13,3,2024,1
2024-03-27 06:00:00,14,6,2,0,13,3,2024,1
2024-03-27 09:00:00,17,9,2,0,13,3,2024,1
2024-03-27 12:00:00,33,12,2,0,13,3,2024,1
2024-03-27 15:00:00,26,15,2,0,13,3,2024,1
2024-03-27 18:00:00,14,18,2,0,13,3,2024,1
2024-03-27 21:00:00,4,21,2,0,13,3,2024,1
2024-03-28 06:00:00,6,6,3,0,13,3,2024,1
2024-03-28 09:00:00,24,9,3,0,13,3,2024,1
2024-03-28 12:00:00,58,12,3,0,13,3,2024,1
2024-03-28 15:00:00,22,15,3,0,13,3,2024,1
2024-03-28 18:00:00,17,18,3,0,13,3,2024,1
2024-03-28 21:00:00,6,21,3,0,13,3,2024,1
2024-03-29 06:00:00,7,6,4,0,13,3,2024,1
2024-03-29 09:00:00,31,9,4,0,13,3,2024,1
2024-03-29 12:00:00,30,12,4,0,13,3,2024,1
2024-03-29 15:00:00,34,15,4,0,13,3,2024,1
2024-03-29 18:00:00,19,18,4,0,13,3,2024,1
2024-03-29 21:00:00,6,21,4,0,13,3,2024,1
2024-03-30 03:00:00,2,3,5,1,13,3,2024,1
2024-03-30 06:00:00,8,6,5,1,13,3,2024,1
2024-03-30 09:00:00,57,9,5,1,13,3,2024,1
2024-03-30 12:00:00,63,12,5,1,13,3,2024,1
2024-03-30 15:00:00,47,15,5,1,13,3,2024,1
2024-03-30 18:00:00,19,18,5,1,13,3,2024,1
2024-03-30 21:00:00,5,21,5,1,13,3,2024,1
2024-03-31 03:00:00,2,3,6,1,13,3,2024,1
2024-03-31 06:00:00,6,6,6,1,13,3,2024,1
2024-03-31 09:00:00,19,9,6,1,13,3,2024,1
2024-03-31 12:00:00,14,12,6,1,13,3,2024,1
2024-03-31 15:00:00,9,15,6,1,13,3,2024,1
2024-03-31 18:00:00,12,18,6,1,13,3,2024,1
2024-03-31 21:00:00,5,21,6,1,13,3,2024,1
2024-04-01 06:00:00,15,6,0,0,14,4,2024,0
2024-04-01 09:00:00,41,9,0,0,14,4,2024,0
2024-04-01 12:00:00,59,12,0,0,14,4,2024,0
2024-04-01 15:00:00,55,15,0,0,14,4,2024,0
2024-04-01 18:00:00,17,18,0,0,14,4,2024,0
2024-04-01 21:00:00,3,21,0,0,14,4,2024,0
2024-04-02 03:00:00,26,3,1,0,14,4,2024,0
2024-04-02 06:00:00,22,6,1,0,14,4,2024,0
2024-04-02 09:00:00,8,9,1,0,14,4,2024,0
2024-04-02 12:00:00,46,12,1,0,14,4,2024,0
2024-04-02 15:00:00,41,15,1,0,14,4,2024,0
2024-04-02 18:00:00,17,18,1,0,14,4,2024,0
2024-04-02 21:00:00,4,21,1,0,14,4,2024,0
2024-04-03 03:00:00,26,3,2,0,14,4,2024,0
2024-04-03 06:00:00,47,6,2,0,14,4,2024,0
2024-04-03 09:00:00,31,9,2,0,14,4,2024,0
2024-04-03 12:00:00,87,12,2,0,14,4,2024,0
2024-04-03 15:00:00,85,15,2,0,14,4,2024,0
2024-04-03 18:00:00,36,18,2,0,14,4,2024,0
2024-04-03 21:00:00,2,21,2,0,14,4,2024,0
2024-04-04 03:00:00,36,3,3,0,14,4,2024,0
2024-04-04 06:00:00,70,6,3,0,14,4,2024,0
2024-04-04 09:00:00,43,9,3,0,14,4,2024,0
2024-04-04 12:00:00,95,12,3,0,14,4,2024,0
2024-04-04 15:00:00,86,15,3,0,14,4,2024,0
2024-04-04 18:00:00,45,18,3,0,14,4,2024,0
2024-04-04 21:00:00,1,21,3,0,14,4,2024,0
2024-04-05 03:00:00,41,3,4,0,14,4,2024,0
2024-04-05 06:00:00,62,6,4,0,14,4,2024,0
2024-04-05 09:00:00,57,9,4,0,14,4,2024,0
2024-04-05 12:00:00,128,12,4,0,14,4,2024,0
2024-04-05 15:00:00,128,15,4,0,14,4,2024,0
2024-04-05 18:00:00,66,18,4,0,14,4,2024,0
2024-04-05 21:00:00,13,21,4,0,14,4,2024,0
2024-04-06 03:00:00,6,3,5,1,14,4,2024,0
2024-04-06 06:00:00,48,6,5,1,14,4,2024,0
2024-04-06 09:00:00,102,9,5,1,14,4,2024,0
2024-04-06 12:00:00,163,12,5,1,14,4,2024,0
2024-04-06 15:00:00,107,15,5,1,14,4,2024,0
2024-04-06 18:00:00,52,18,5,1,14,4,2024,0
2024-04-06 21:00:00,4,21,5,1,14,4,2024,0
2024-04-07 03:00:00,11,3,6,1,14,4,2024,0
2024-04-07 06:00:00,31,6,6,1,14,4,2024,0
2024-04-07 09:00:00,106,9,6,1,14,4,2024,0
2024-04-07 12:00:00,71,12,6,1,14,4,2024,0
2024-04-07 15:00:00,87,15,6,1,14,4,2024,0
2024-04-07 18:00:00,57,18,6,1,14,4,2024,0
2024-04-07 21:00:00,6,21,6,1,14,4,2024,0
2024-04-08 03:00:00,64,3,0,0,15,4,2024,0
2024-04-08 06:00:00,73,6,0,0,15,4,2024,0
2024-04-08 09:00:00,54,9,0,0,15,4,2024,0
2024-04-08 12:00:00,189,12,0,0,15,4,2024,0
2024-04-08 15:00:00,211,15,0,0,15,4,2024,0
2024-04-08 18:00:00,105,18,0,0,15,4,2024,0
2024-04-08 21:00:00,11,21,0,0,15,4,2024,0
2024-04-09 03:00:00,66,3,1,0,15,4,2024,0
2024-04-09 06:00:00,129,6,1,0,15,4,2024,0
2024-04-09 09:00:00,90,9,1,0,15,4,2024,0
2024-04-09 12:00:00,241,12,1,0,15,4,2024,0
2024-04-09 15:00:00,226,15,1,0,15,4,2024,0
2024-04-09 18:00:00,124,18,1,0,15,4,2024,0
2024-04-09 21:00:00,12,21,1,0,15,4,2024,0
2024-04-10 03:00:00,38,3,2,0,15,4,2024,0
2024-04-10 06:00:00,44,6,2,0,15,4,2024,0
2024-04-10 09:00:00,34,9,2,0,15,4,2024,0
2024-04-10 12:00:00,160,12,2,0,15,4,2024,0
2024-04-10 15:00:00,83,15,2,0,15,4,2024,0
2024-04-10 18:00:00,45,18,2,0,15,4,2024,0
2024-04-10 21:00:00,3,21,2,0,15,4,2024,0
2024-04-11 03:00:00,67,3,3,0,15,4,2024,0
2024-04-11 06:00:00,110,6,3,0,15,4,2024,0
2024-04-11 09:00:00,54,9,3,0,15,4,2024,0
2024-04-11 12:00:00,101,12,3,0,15,4,2024,0
2024-04-11 15:00:00,81,15,3,0,15,4,2024,0
2024-04-11 18:00:00,34,18,3,0,15,4,2024,0
2024-04-11 21:00:00,5,21,3,0,15,4,2024,0
2024-04-12 03:00:00,53,3,4,0,15,4,2024,0
2024-04-12 06:00:00,111,6,4,0,15,4,2024,0
2024-04-12 09:00:00,116,9,4,0,15,4,2024,0
2024-04-12 12:00:00,129,12,4,0,15,4,2024,0
2024-04-12 15:00:00,136,15,4,0,15,4,2024,0
2024-04-12 18:00:00,59,18,4,0,15,4,2024,0
2024-04-12 21:00:00,17,21,4,0,15,4,2024,0
2024-04-13 03:00:00,5,3,5,1,15,4,2024,0
2024-04-13 06:00:00,64,6,5,1,15,4,2024,0
2024-04-13 09:00:00,147,9,5,1,15,4,2024,0
